,Unnamed: 0,Open,High,Low,Close,Volume,TradingDate,H-L,O-C,ME_7,ME_14,ME_21,ME_28,SMA_7,SMA_14,SMA_21,SMA_28,GM,SD_7,SD_14,SD_21,SD_28,Ske_7,Ske_14,Ske_21,Ske_28,RANK_7,RANK_14,RANK_21,RANK_28,VAR_7,VAR_14,VAR_21,VAR_28,Kur_7,Kur_14,Kur_21,Kur_28,AR
314,314,37496.0,37723.0,37269.0,37496.0,481600,2010-03-29,454.0,0.0,37950.0,38859.0,38178.0,37723.0,38015.28571428572,38697.07142857143,38166.857142857145,37706.92857142857,38146.53571428572,943.4054826859012,1114.7418096570461,1339.5640442217755,1427.842037340958,0.5188218753189471,0.04047914086000312,-0.15195036203373063,0.2946688836438252,3.0,3.0,6.5,13.5,890013.9047618184,1242649.302197466,1794431.828571799,2038732.883597978,-0.4562756702827656,-0.5819671216183833,-0.3722702027502601,-0.8917624389344281,inf
315,315,37269.0,37496.0,36360.0,36360.0,688660,2010-03-30,1136.0,909.0,37496.0,38859.0,38178.0,37723.0,37560.857142857145,38567.21428571428,38188.52380952381,37706.92857142857,38005.880952380954,847.2222118136243,1274.3272239209386,1304.3679166190548,1427.842037340958,0.11823228000911044,-0.16242524110462234,-0.07840582591776583,0.2946688836438252,1.0,1.0,3.0,8.0,717785.4761903697,1623909.8736260463,1701375.6619051334,2038732.883597978,-0.5036440665388732,-0.7411361335253317,-0.3776796091749289,-0.8917624389344281,1.2497249724972497
316,316,37041.0,37269.0,36360.0,36814.0,855440,2010-03-31,909.0,227.0,37269.0,38518.5,38178.0,37723.0,37268.71428571428,38404.857142857145,38231.80952380953,37715.03571428572,37905.104166666664,655.9854455411228,1345.8018403191004,1238.2043700072843,1421.879676165377,0.11683018361129095,0.08296732268743735,0.06341569207883253,0.28958155196404267,2.5,2.5,3.5,9.5,430316.90476178535,1811182.5934062772,1533150.0619051359,2021741.8134921577,-1.1936105818775153,-1.083965251188518,-0.3523732725054137,-0.8685388958806971,4.004405286343612
317,317,37041.0,37723.0,37041.0,37723.0,824690,2010-04-01,682.0,-682.0,37269.0,38064.0,38178.0,37836.5,37236.28571428572,38193.857142857145,38318.380952380954,37731.25,37869.943452380954,621.391640938668,1184.008046824325,1125.8432162692225,1419.1909960725607,0.14052337864892916,0.10130889295173191,0.3116129911990556,0.2555555076851189,6.0,6.0,7.0,14.0,386127.5714284506,1401875.0549447532,1267522.9476194275,2014103.0833334269,-0.7038567960455829,-1.091668217058714,-0.2854232670537437,-0.8645470154649219,-1.0
318,318,38178.0,38405.0,37723.0,37950.0,763000,2010-04-02,682.0,228.0,37269.0,37950.0,38178.0,37950.0,37203.71428571428,38031.5,38340.0,37796.17857142857,37842.84821428572,567.4359624032029,1030.2122074152496,1113.5537256910336,1384.4773597007284,-0.17632035555889758,0.023361327766246963,0.27792070130875723,0.18526850096406935,7.0,7.5,7.5,14.5,321983.5714284491,1061337.1923074012,1240001.9000003815,1916777.5595239003,-1.154873890186434,-1.103886923094772,-0.18947280207286657,-0.7433704391224396,2.991228070175439
319,319,38178.0,38405.0,37950.0,38178.0,677880,2010-04-05,455.0,0.0,37496.0,37950.0,38178.0,38064.0,37398.57142857143,37966.57142857143,38340.0,37877.357142857145,37895.625,640.7640900109074,986.2807147822375,1113.5537256910336,1335.2445528340877,-0.5728724722453166,0.1476919021455691,0.27792070130875723,0.12411595790083557,7.0,9.5,11.0,17.5,410578.61904750625,972749.6483513613,1240001.9000003815,1782878.0158731027,-0.5466133276397308,-0.7314989255113847,-0.18947280207286657,-0.5834784493878746,inf
320,320,38178.0,38632.0,37950.0,37950.0,693190,2010-04-06,682.0,228.0,37723.0,37950.0,38178.0,38064.0,37495.857142857145,37901.642857142855,38329.142857142855,37942.28571428572,37917.232142857145,668.8927239777452,952.3481592795953,1116.3202625464653,1290.688471382159,-0.9870563522204611,0.32921881071310594,0.3059218301228673,0.07338866728635957,5.5,8.0,8.0,13.0,447417.476190368,906967.0164832334,1246170.928571809,1665876.7301588142,-0.3064060293157283,-0.2804306273260232,-0.2074994107466856,-0.36991884712233725,2.991228070175439
321,321,37950.0,38178.0,37723.0,38178.0,428880,2010-04-07,455.0,-228.0,37950.0,37950.0,38178.0,38178.0,37593.28571428572,37804.28571428572,38329.142857142855,38023.46428571428,37937.544642857145,716.865564869128,834.2087387338629,1116.3202625464653,1227.7528549147844,-1.175734721503936,0.22248057311186584,0.3059218301228673,0.05384518491309159,6.5,11.0,11.5,17.0,513896.238095134,695904.2197799423,1246170.928571809,1507377.0727514038,-0.18948096650429064,0.39444666111853793,-0.20749941098050953,-0.10706400806254911,-1.9956140350877194
322,322,37723.0,38178.0,37723.0,37723.0,479550,2010-04-08,455.0,0.0,37950.0,37836.5,38178.0,38178.0,37788.0,37674.42857142857,38307.47619047619,38088.392857142855,37964.57440476191,467.9412356267654,668.0111369734853,1123.7910223458543,1157.6401391620022,-1.8158886078724126,-0.4542987000679741,0.35526057599673655,0.12656963247071806,2.5,6.5,6.5,9.5,218968.99999990396,446238.8791206087,1262906.2619051407,1340130.6917990197,3.823543518596401,0.023764282619946574,-0.25824542455731186,0.18154363516439703,inf
323,323,37723.0,38632.0,37723.0,37950.0,941370,2010-04-09,909.0,-227.0,37950.0,37836.5,37950.0,38178.0,37950.28571428572,37609.5,38253.333333333336,38161.42857142857,37993.63690476191,185.7531644283563,582.753114369563,1111.681084364445,1076.450250990364,0.00484512804496623,-1.0368615760682962,0.5077309529767774,0.2706254645565849,4.0,9.5,9.5,11.5,34504.23809514798,339601.192307425,1235834.8333337083,1158745.142857218,-1.1999962544998737,-0.00020009675282384512,-0.028225303430711484,0.47580045162416496,-4.004405286343612
324,324,38405.0,38632.0,38178.0,38178.0,471140,2010-04-12,454.0,227.0,37950.0,37836.5,37950.0,38178.0,38015.28571428572,37625.78571428572,38134.333333333336,38242.607142857145,38004.50297619047,172.06850795100277,596.0352569036996,963.0895770039773,981.5030929287202,-0.5899590109252792,-1.0035956437660845,0.31197252610350706,0.5737929335125598,6.0,12.5,13.5,16.5,29607.57142848431,355258.02747225924,927541.5333336999,963348.321428644,-0.3661216101728996,-0.10057947821656245,0.02536275168418406,0.6277648780990519,2.0
325,325,38178.0,38632.0,37950.0,37950.0,402720,2010-04-13,682.0,228.0,37950.0,37836.5,37950.0,38178.0,38015.28571428572,37609.5,38026.09523809524,38258.82142857143,37977.42559523809,172.06850795100277,582.753114369563,835.9502320572377,972.4204262816611,-0.5899590109252792,-1.0368615760682962,0.04632521850242462,0.5531118972405228,3.0,9.5,10.0,10.0,29607.57142848431,339601.192307425,698812.7904765495,945601.4854498075,-0.3661216101728996,-0.00020009675282384512,-0.021629778598989298,0.7184514331817998,2.991228070175439
326,326,37723.0,38178.0,37723.0,37723.0,425980,2010-04-14,455.0,0.0,37950.0,37836.5,37950.0,38178.0,37950.28571428572,37674.42857142857,37961.142857142855,38242.57142857143,37957.107142857145,185.7531644283563,536.0724282700779,801.6859912532982,977.6089284224494,0.00484512804496623,-1.4640365654043757,0.19072627975226553,0.5915147371497559,1.5,6.0,7.0,7.0,34504.23809514798,287373.6483513778,642700.4285717832,955719.2169312896,-1.1999962544998737,1.756317977947394,0.4303716566078124,0.6801821028745256,inf
327,327,38178.0,38178.0,37723.0,38178.0,631510,2010-04-15,455.0,0.0,37950.0,37950.0,37950.0,38178.0,37982.857142857145,37739.357142857145,37928.71428571428,38242.57142857143,37973.375,204.7164124434599,538.2342365609229,776.9428642352453,977.6089284224494,-0.35006396126079015,-1.759032571717109,0.2639291171251056,0.5915147371497559,6.0,12.5,16.0,17.0,41908.80952372078,289696.0934063195,603640.2142860669,955719.2169312896,-1.8203976388709733,2.73947071100452,0.8763288804119558,0.6801821028745256,inf
328,328,38405.0,38405.0,37950.0,37950.0,386510,2010-04-16,455.0,455.0,37950.0,37950.0,37950.0,38064.0,37950.28571428572,37771.78571428572,37852.95238095238,38234.42857142857,37952.3630952381,185.7531644283563,536.1166891594858,683.858719049042,979.1150739532106,0.00484512804496623,-1.9781070007408046,0.031755264087371976,0.6146059500823509,4.0,8.0,11.5,11.5,34504.23809514798,287421.10439532873,467662.74761939654,958666.3280424012,-1.1999969569247795,3.459470481628658,1.6277409392403301,0.6789179330501226,1.0
329,329,37723.0,37950.0,37723.0,37723.0,339850,2010-04-19,227.0,0.0,37950.0,37950.0,37950.0,37950.0,37950.28571428572,37869.142857142855,37766.380952380954,38218.17857142857,37950.99702380953,185.7531644283563,352.24747793845887,564.0589930312192,983.8505627859618,0.00484512804496623,-2.190311683743445,-0.9121930418891152,0.6535456320280123,1.5,3.5,7.5,7.5,34504.23809514798,124078.28571400506,318162.547619393,967961.9298942537,-1.1999962544998737,6.317334142316935,1.295174208340958,0.653047716939453,inf
330,330,37723.0,37950.0,37496.0,37723.0,388840,2010-04-20,454.0,0.0,37950.0,37950.0,37950.0,37950.0,37917.857142857145,37934.07142857143,37712.28571428572,38169.46428571428,37933.419642857145,204.66348686820362,188.52237748581254,505.46336591889366,972.9465929594485,0.35602790091207565,0.1481251469394739,-1.4695577296575342,0.8040069545402887,2.0,3.0,8.0,8.0,41887.14285705136,35540.6868129032,255493.21428605737,946625.0727513987,-1.81282088362333,-1.5073804575846714,1.6043014176469537,0.9778768395217986,inf
331,331,37950.0,38178.0,37496.0,37723.0,297890,2010-04-21,682.0,227.0,37723.0,37950.0,37723.0,37950.0,37852.857142857145,37934.07142857143,37701.47619047619,38063.96428571428,37888.09226190476,178.90540197838757,188.52237748581254,502.5443879948363,842.3693428588435,1.1184422621407124,0.1481251469394739,-1.4298296820881558,0.5876404013486451,2.5,3.0,8.5,8.5,32007.142857048442,35540.6868129032,252550.86190510457,709586.1097884399,0.29033619748378997,-1.5073801103537605,1.5666456950019898,0.9580229228777548,3.004405286343612
332,332,37723.0,39314.0,37723.0,38859.0,1558310,2010-04-22,1591.0,-1136.0,37723.0,37950.0,37723.0,37950.0,37982.71428571428,37999.0,37733.90476190476,38015.25,37932.71726190476,423.65265422098184,311.10819290404584,554.1533997698963,746.9202260443589,1.8725480647877708,1.6493441801610653,-0.7921454997912004,0.1387267741158326,7.0,14.0,21.0,24.0,179481.5714284828,96788.30769202099,307085.99047653447,557889.8240741561,3.4265368213575558,3.7378436850734724,1.3717944648090064,0.46769123786936756,-1.4005281690140845
333,333,38405.0,39087.0,38405.0,38405.0,852370,2010-04-26,682.0,0.0,37950.0,37950.0,37950.0,37950.0,38080.142857142855,38015.21428571428,37809.666666666664,37990.892857142855,37973.97916666666,432.3032996138918,326.68054934200427,530.3454848810164,721.3585608284596,1.065195063604746,1.4081802649980468,-0.980376707292725,0.13861411117295225,6.0,13.0,20.0,23.0,186886.1428570583,106720.18131839369,281266.3333336804,520358.17328050645,0.32282046447213586,2.2690187582402856,2.3894496786670953,0.8321138540257855,inf
334,334,38178.0,38632.0,38178.0,38632.0,765890,2010-04-27,454.0,-454.0,37950.0,37950.0,37950.0,37950.0,38145.0,38063.92857142857,37874.57142857143,37982.78571428572,38016.57142857143,480.7705620493533,364.8298790656414,544.0943458107301,712.4615314966258,0.5547534181820255,0.9748395389962243,-1.0604119092799769,0.13754574760678306,6.0,13.0,20.0,24.0,231140.3333332511,133100.84065905056,296038.65714320645,507601.4338625174,-1.7549613855312223,0.20591786810229684,2.6048724937869823,0.9803487028512826,-1.0
335,335,38632.0,38859.0,38178.0,38632.0,674020,2010-04-28,681.0,0.0,38405.0,37950.0,37950.0,37950.0,38242.42857142857,38096.357142857145,37928.666666666664,37950.32142857143,38054.44345238095,503.2460819991943,394.70351231914674,560.7897407528818,657.4128897976084,-0.11624505841896662,0.7469496498951946,-1.1362209914815014,-0.15795378200971635,5.5,12.5,19.5,24.5,253256.6190475398,155790.86263707082,314485.13333368435,432191.70767204236,-2.4192776605460904,-0.7620522475545866,2.5797448415838273,1.158113137913687,inf
336,336,38405.0,38859.0,38405.0,38405.0,515260,2010-04-29,454.0,0.0,38405.0,38064.0,37950.0,37950.0,38339.857142857145,38145.07142857143,38026.04761904762,37909.75,38105.18154761905,449.0205743508864,387.0920113802799,439.13192507423315,586.8800511557118,-0.7193718591112088,0.4749333712953888,-0.5246869453825586,-0.7739427039682157,3.5,10.5,17.5,23.5,201619.47619039993,149840.22527443076,192836.84761940193,344428.19444453093,-1.074112411727505,-1.046720451451286,1.9463454009002454,0.992235953814221,inf
337,337,38632.0,39087.0,38405.0,38632.0,846330,2010-05-04,682.0,0.0,38632.0,38178.0,37950.0,37950.0,38469.71428571428,38193.78571428572,38112.619047619046,37901.642857142855,38169.44047619047,364.35134796214595,403.23178647779787,360.37958823912913,574.7234577691604,-1.664701743408329,0.16329634210340885,0.60318163333448,-0.879078919748759,5.0,12.0,19.0,26.0,132751.90476183276,162595.87362607635,129873.44761940427,330307.05291013984,3.4968802284409164,-1.4616996116728493,-0.7653104803688878,1.0847678401829153,inf
338,338,38178.0,38859.0,38178.0,38405.0,489980,2010-05-05,681.0,-227.0,38632.0,38291.5,38178.0,37950.0,38567.142857142855,38210.0,38145.09523809524,37917.892857142855,38210.03273809524,171.59587074599148,407.09363882150325,354.1894838593429,582.5209161265834,0.5952940461375397,0.031750055381842425,0.4350861339552334,-0.908686168465794,2.0,9.0,16.0,23.0,29445.142857075018,165725.23076893252,125450.19047654772,339330.617724954,-0.349997096953755,-1.5638807647938855,-0.8992531600392286,0.988853308393912,-3.0
339,339,38178.0,38405.0,37950.0,38178.0,406040,2010-05-06,455.0,0.0,38405.0,38291.5,38178.0,37950.0,38469.857142857145,38226.28571428572,38155.95238095238,37917.892857142855,38192.49702380953,171.59587074597482,400.3977692571156,351.3935793656524,582.5209161265834,-0.5952940453573649,-0.0845466217272902,0.3525742381639799,-0.908686168465794,1.0,6.5,12.0,19.0,29445.142857069295,160318.37362607438,123477.44761940504,339330.617724954,-0.34999671953173533,-1.4264943534141454,-0.8826143904023798,0.988853308393912,inf
340,340,37269.0,37496.0,36587.0,36814.0,1239800,2010-05-07,909.0,455.0,38405.0,38291.5,38178.0,37950.0,38242.57142857143,38161.357142857145,38091.0,37917.892857142855,38103.205357142855,652.267291106591,538.2573886935699,457.2364814845337,582.5209161265834,-2.295401026418672,-1.1581052776290406,-0.7627145816113995,-0.908686168465794,1.0,1.0,1.0,2.5,425452.6190475303,289721.01648322074,209065.20000035636,339330.617724954,5.5192414232988565,1.7036497414548077,1.725008560079082,0.988853308393912,1.9978021978021978
341,341,36587.0,36814.0,36360.0,36360.0,585770,2010-05-10,454.0,227.0,38405.0,38291.5,38178.0,37950.0,37918.0,38031.5,38015.28571428572,37885.42857142857,37962.55357142857,931.6392363283934,721.9047188352733,593.1862391239955,642.2871417729459,-1.1977586844865944,-1.2374674295194348,-1.2961904428060043,-1.0424954594999403,1.0,1.0,1.0,1.5,867951.666666552,521146.4230766351,351869.91428607004,412532.77248686034,-0.435334594261478,1.0922631332015427,2.2952678585118735,0.8705160478519981,2.0
342,342,36814.0,36814.0,36360.0,36587.0,525770,2010-05-11,454.0,227.0,38178.0,38291.5,37950.0,37950.0,37625.857142857145,37934.142857142855,37939.52380952381,37852.96428571428,37838.12202380953,989.2794395536936,819.1056902914603,668.2209678729909,684.2984232121769,-0.3739907968226443,-0.9211302490665635,-1.069565555290496,-0.9737742736594169,2.0,2.0,2.0,3.0,978673.80952367,670934.1318678497,446519.2619051166,468264.33201067155,-2.4661110199836296,-0.4133122764636068,0.8077824161468613,0.2860616096827653,2.0
343,343,36587.0,36587.0,35905.0,35905.0,672230,2010-05-12,682.0,682.0,36814.0,38291.5,37950.0,37950.0,37268.71428571428,37804.28571428572,37852.95238095238,37836.71428571428,37690.666666666664,1105.552006056281,982.8883204867051,802.0412381040023,725.2423787511306,0.18222819902723816,-0.8565637344137611,-1.1601615181719145,-1.1705147842214711,1.0,1.0,1.0,1.0,1222245.2380950672,966069.450549176,643270.1476194009,525976.5079365984,-2.2124199062631087,-0.749376211996403,0.660597334325058,0.9806095679243118,1.0
344,344,36360.0,36587.0,35905.0,36132.0,380270,2010-05-13,682.0,228.0,36587.0,38291.5,37950.0,37950.0,36911.57142857143,37690.642857142855,37766.380952380954,37812.357142857145,37545.23809523809,989.4599296488716,1080.1719668745852,884.8806403235408,770.878777725254,0.8828949605664175,-0.6086266906012774,-0.944997109611067,-1.210777173216375,2.0,2.0,2.0,2.0,979030.9523807499,1166771.4780217102,783013.7476193996,594254.0899471816,-0.9956172507106338,-1.4735902140764212,-0.258196487477519,0.8176155662950917,2.991228070175439
345,345,36132.0,36587.0,36132.0,36132.0,298920,2010-05-14,455.0,0.0,36360.0,38291.5,37950.0,37950.0,36586.857142857145,37577.0,37668.95238095238,37755.53571428572,37397.08630952381,765.2355690833015,1157.4356270518756,947.7000303995977,833.7792798854096,1.8345287130512993,-0.3690176582417978,-0.7150983314999056,-1.0628206684045816,2.5,2.5,2.5,2.5,585585.4761902442,1339657.2307689686,898135.3476193985,695187.8875662321,3.7408460397170784,-1.9325488774673318,-0.8882659001230631,0.08369938276316063,inf
346,346,36132.0,36132.0,35451.0,35451.0,460460,2010-05-17,681.0,681.0,36132.0,37496.0,37723.0,37950.0,36197.28571428572,37333.57142857143,37549.95238095238,37666.28571428572,37186.77380952381,448.996553173447,1223.5601091319909,1060.7933576429468,939.2689378267742,-0.3689056683757067,-0.18014773402533218,-0.6424510501642753,-1.0249582757163815,1.0,1.0,1.0,1.0,201597.90476163605,1497099.3406590896,1125282.547619397,882226.1375662365,0.17981990587210958,-1.920856731320151,-1.0034922943833702,-0.06651968807704318,1.0
347,347,35451.0,35678.0,34996.0,35451.0,519890,2010-05-18,682.0,0.0,36132.0,36700.5,37723.0,37950.0,36002.57142857143,37122.57142857143,37441.76190476191,37568.892857142855,37033.94940476191,432.2032149895844,1278.072871058619,1154.0255155223124,1021.9834505903348,-0.2512190350390274,0.08573084245351523,-0.5198608964988444,-0.8980821247188897,1.5,1.5,1.5,1.5,186799.61904733293,1633470.2637360217,1331774.8904765388,1044450.1732805272,-1.1371370599795363,-1.896662339250122,-1.2906530136004841,-0.4582151324578588,inf
348,348,34542.0,35223.0,34314.0,34542.0,761130,2010-05-19,909.0,0.0,35905.0,36473.5,37723.0,37836.5,35742.857142857145,36830.42857142857,37268.619047619046,37447.17857142857,36822.270833333336,665.1003504661294,1370.6041180265802,1301.393924843433,1167.4947871585714,-0.838908277887476,0.10884944566984779,-0.5399849778670358,-0.9608029559080821,1.0,1.0,1.0,1.0,442358.4761901681,1878555.6483514197,1693626.147619395,1363044.078042438,0.9159053805925204,-1.3236900456030276,-0.9743359918833341,-0.11452393966404788,inf
349,349,33633.0,35451.0,33405.0,35223.0,470300,2010-05-20,2046.0,-1590.0,35451.0,36246.0,37723.0,37723.0,35548.0,36586.92857142857,37138.76190476191,37341.642857142855,36653.833333333336,569.5085600758573,1328.0783957562553,1364.5270207938488,1230.8263172684185,-0.7710755549359627,0.385963634111212,-0.3449703818022558,-0.7859814643618149,2.0,2.0,2.0,2.0,324339.9999996764,1763792.2252745086,1861933.9904765368,1514933.4232805376,0.2979277709901659,-1.0740565648538878,-1.3088871319803232,-0.6138336006646474,-1.2867924528301886
350,350,33633.0,34314.0,33633.0,33633.0,626890,2010-05-21,681.0,0.0,35451.0,36132.0,36814.0,37723.0,35223.42857142857,36246.07142857143,36944.0,37195.57142857143,36402.267857142855,889.6056911429549,1433.7427869463481,1555.492462212641,1413.0918144942304,-0.9331981375788609,0.18789048810746048,-0.45103169295440293,-0.9060054496412223,1.0,1.0,1.0,1.0,791398.2857139345,2055618.3791206817,2419556.800000344,1996828.4761905968,0.547468469080355,-0.216594937336919,-0.8681027095304047,-0.10124332935266327,inf
351,351,34314.0,34542.0,33633.0,34314.0,314890,2010-05-24,909.0,0.0,35223.0,36018.5,36587.0,37723.0,34963.71428571428,35937.642857142855,36781.666666666664,37065.71428571428,36187.18452380952,844.3722943276844,1342.5432012611616,1645.4148514382855,1505.2562192910586,-0.3342079302926026,0.2769456920433896,-0.28434456601143854,-0.754975666141296,2.0,2.0,2.0,2.0,712964.5714281976,1802422.2472525677,2707390.0333336755,2265796.2857144116,-0.5106291031836534,0.015836166881287583,-1.1784361846628533,-0.569639637936135,inf
352,352,34087.0,34542.0,34087.0,34087.0,295110,2010-05-25,455.0,0.0,34542.0,35678.0,36360.0,37723.0,34671.57142857143,35629.21428571428,36608.52380952381,36919.607142857145,35957.22916666667,716.9485934946005,1222.7561036489772,1730.511098463429,1589.483199013825,-0.1603132858073784,0.22108036659566035,-0.12905862574978658,-0.6195349722815938,2.0,2.0,2.0,2.0,514015.2857138859,1495132.489010828,2994668.661905104,2526456.8399472227,-1.6423813322158067,0.06718402520167795,-1.357304791728495,-0.8847260784323869,inf
353,353,34087.0,34314.0,33860.0,33860.0,337380,2010-05-26,454.0,227.0,34314.0,35451.0,36132.0,37268.5,34444.28571428572,35320.78571428572,36370.47619047619,36773.53571428572,35727.270833333336,679.9043350071274,1064.7765513925729,1749.1871431911177,1676.8178522989608,0.528698675740368,-0.2634327270310879,-0.0028896221719741538,-0.497067265207095,2.0,2.0,2.0,2.0,462269.9047614842,1133749.1043954603,3059655.661905104,2811718.1097884993,-1.11694491861225,-1.3586514132028127,-1.3735679764500792,-1.1139988451387277,2.0
354,354,33633.0,34087.0,33405.0,34087.0,555690,2010-05-27,682.0,-454.0,34087.0,35337.0,36132.0,36700.5,34249.42857142857,35126.0,36164.857142857145,36643.67857142857,35545.99107142857,519.938091552428,1019.052954010139,1751.8593917811356,1740.1598490554527,1.0727950170006604,-0.06434349402365426,0.17923396655500104,-0.35642989200909225,3.5,3.5,3.5,3.5,270335.6190471809,1038468.9230767905,3069011.328571771,3028156.300264696,1.461475169675036,-1.601593284680714,-1.3235422502072216,-1.3306824100459145,-1.502202643171806
355,355,34769.0,35678.0,34542.0,34996.0,854960,2010-05-28,1136.0,-227.0,34087.0,35109.5,35905.0,36473.5,34314.28571428572,35028.57142857143,35991.71428571428,36530.03571428572,35466.15178571428,586.5633567042338,955.2022511799341,1673.7698809233175,1740.1501740674653,0.7327314401787459,0.08647911477557116,0.35399144796886134,-0.2063350568377169,6.0,7.0,7.0,7.0,344056.57142813824,912411.340659214,2801505.6142860567,3028122.62830703,-0.8221345542632463,-1.3322890673523584,-1.096951422499182,-1.4159261418053537,-5.004405286343612
356,356,35223.0,35223.0,34769.0,35223.0,300450,2010-05-31,454.0,0.0,34087.0,35109.5,35451.0,36246.0,34314.28571428572,34931.142857142855,35829.380952380954,36432.642857142855,35376.86309523809,586.5633567042338,847.5102774182444,1566.7886097426763,1734.0358024047025,0.7327314401787459,-0.028834392367732272,0.5054186987809386,-0.06585262814417771,7.0,8.5,8.5,8.5,344056.57142813824,718273.6703295496,2454826.5476193884,3006880.16402132,-0.8221345542632463,-1.3363039199570654,-0.7395739244961299,-1.4349843326025569,inf
357,357,34769.0,35905.0,34769.0,35905.0,475870,2010-06-01,1136.0,-1136.0,34314.0,35109.5,35451.0,36132.0,34638.857142857145,34931.142857142855,35710.333333333336,36367.71428571428,35412.01190476191,752.0122846005039,847.5102774182444,1452.0815518880722,1717.8917927623877,0.7855518910481911,-0.028834392367732272,0.599000305594301,0.03638342350169645,7.0,12.0,12.5,12.5,565522.4761900692,718273.6703295496,2108540.8333336725,2951152.2116403705,-0.6324286141045065,-1.3363039199570654,-0.23834205705367706,-1.380065190494947,-1.0
358,358,35678.0,36132.0,35678.0,36132.0,323250,2010-06-02,454.0,-454.0,34996.0,35109.5,35451.0,36132.0,34898.57142857143,34931.142857142855,35591.28571428572,36310.892857142855,35432.97321428571,916.9621688200854,847.5102774182444,1294.5050074395433,1697.5959982518177,0.2244476030997951,-0.028834392367732272,0.5178420303369928,0.12548249565722672,7.0,13.5,15.0,15.0,840819.6190472346,718273.6703295496,1675743.2142860522,2881832.1732805856,-1.8469473648434431,-1.3363039199570654,0.08141999625806356,-1.291132943644238,-1.0
359,359,35905.0,36360.0,35905.0,35905.0,453650,2010-06-03,455.0,0.0,35223.0,35109.5,35451.0,36018.5,35158.28571428572,34914.92857142857,35472.23809523809,36245.96428571428,35447.854166666664,906.1831518857222,824.6312429280539,1126.9133464807876,1676.2185281856807,-0.5223633857955062,-0.09180064869967296,0.2775734734192099,0.23114097260938654,5.5,12.5,13.0,13.0,821167.9047615418,680016.6868130671,1269933.6904765277,2809708.55423297,-1.4693773530036438,-1.3724000676768084,0.1705750483428192,-1.1761670557163242,inf
360,360,35678.0,36132.0,35678.0,35678.0,198460,2010-06-04,454.0,0.0,35678.0,35109.5,35451.0,35905.0,35418.0,34931.142857142855,35353.19047619047,36132.357142857145,35458.67261904762,711.735437738624,838.104166202789,943.9874267727818,1598.5569236331278,-1.1829958035601469,-0.11091621960914076,-0.40809895737397595,0.32050044087992563,4.0,11.0,12.0,12.0,506567.3333329907,702418.5934064721,891112.2619050981,2555384.2380954092,1.0533188861585132,-1.4555999021849457,-0.9760631713420869,-0.9806751472437495,inf
361,361,34542.0,34996.0,34542.0,34996.0,452330,2010-06-07,454.0,-454.0,35678.0,34996.0,35451.0,35905.0,35547.857142857145,34898.642857142855,35266.619047619046,36010.607142857145,35430.93154761905,470.4407254799957,825.1158060578374,884.829897561889,1548.078027971461,-0.17431298853595592,-0.0007017292393621136,-0.4223576311569892,0.46554717993761746,1.5,7.5,7.5,7.5,221314.47619014466,680816.0934064748,782923.947619383,2396545.580688008,-2.104448273234587,-1.3360678356629918,-1.0074750793890008,-0.7321855061938393,-1.0
362,362,34769.0,34996.0,34542.0,34996.0,179360,2010-06-08,454.0,-227.0,35678.0,34996.0,35223.0,35791.5,35547.857142857145,34931.07142857143,35201.666666666664,35880.75,35390.33630952381,470.4407254799957,818.9191248022673,849.9304873539173,1470.604527371689,-0.17431298853595592,-0.1318295503853502,-0.34207386548520174,0.590114745767597,1.5,7.0,8.0,8.0,221314.47619014466,670628.5329669116,722381.8333336675,2162677.6759261093,-2.104448273234587,-1.250262972793929,-0.9301226073617938,-0.40544181405867713,-2.0
363,363,35223.0,35678.0,34996.0,35223.0,485690,2010-06-09,682.0,0.0,35678.0,34996.0,35223.0,35564.5,35547.857142857145,34931.07142857143,35136.71428571428,35759.0,35343.66071428572,470.4407254799957,818.9191248022673,788.6808063380565,1372.217858742569,-0.17431298853595592,-0.1318295503853502,-0.4538957468457458,0.6879312675632362,3.0,9.5,11.0,11.0,221314.47619014466,670628.5329669116,622017.414286047,1882981.851852041,-2.104448273234587,-1.2502629718187013,-0.9116126865509333,0.017855925386398106,inf
364,364,35223.0,35451.0,34996.0,35451.0,85640,2010-06-10,455.0,-228.0,35451.0,35109.5,35223.0,35451.0,35483.0,35060.92857142857,35115.09523809524,35653.5,35328.130952380954,443.5222655060997,737.3250472312683,772.6268766206122,1271.0801909604468,0.28700436247676886,-0.28273981002891624,-0.4405933057618474,0.7739736339488569,4.0,10.0,14.0,14.0,196711.99999966318,543648.2252745919,596952.2904765226,1615644.8518520456,-1.448691889438063,-1.0701907318920203,-0.8197402772009101,0.6075281761223176,-1.9956140350877194
365,365,36360.0,36134.0,35682.0,36360.0,1281970,2010-06-11,452.0,0.0,35451.0,35223.0,35223.0,35451.0,35515.57142857143,35207.07142857143,35125.95238095238,35572.357142857145,35355.23809523809,503.45038058775145,779.4526150579857,789.0583930352556,1139.6187541288105,0.6576157313158412,-0.40940400381473785,-0.36052636872840155,0.6017588027256248,7.0,14.0,21.0,23.5,253462.2857139518,607546.3791207323,622613.1476193798,1298730.904762102,-0.42233559915355556,-0.700311817929406,-0.7819367240206889,0.7913155201809591,inf
