,Open,High,Low,Close,Volume,TradingDate,H-L,O-C,ME_5,ME_10,ME_15,ME_20,ME_25,ME_30,RANK_5,RANK_10,RANK_15,RANK_20,RANK_25,RANK_30,VAR_5,VAR_10,VAR_15,VAR_20,VAR_25,VAR_30,SMA_5,SMA_10,SMA_15,SMA_20,SMA_25,SMA_30,SD_5,SD_10,SD_15,SD_20,SD_25,SD_30,Ske_5,Ske_10,Ske_15,Ske_20,Ske_25,Ske_30,Kur_5,Kur_10,Kur_15,Kur_20,Kur_25,Kur_30
57,5040.0,5390.0,4990.0,5170.0,2849885,2022-11-24,400.0,-130.0,5400.0,5220.0,5400.0,5730.0,6110.0,6550.0,1.0,5.0,5.0,5.0,5.0,5.0,59470.0,119738.88888888845,358611.4285714427,721658.94736844,743602.6666666887,1241107.586206948,5442.0,5205.0,5534.0,5912.0,6098.8,6446.0,243.86471659508268,346.03307484818333,598.8417391694092,849.5051190948999,862.323991703054,1114.0500824500432,0.40066512891198275,-0.0986819496941072,0.5582927565266864,0.25356105507017446,-0.11016068040674333,0.14144108104582193,-1.4438970165501779,-0.012641140792147556,-0.030816714910793637,-1.314886809901888,-1.3767344622602504,-1.0502895214593084
58,5500.0,5530.0,5320.0,5530.0,2648359,2022-11-25,210.0,-30.0,5530.0,5220.0,5400.0,5645.0,6010.0,6330.0,3.0,8.0,9.0,9.0,9.0,9.0,60120.0,129884.444444444,234512.38095239512,673023.9473684402,676052.3333333555,1162025.7471264899,5468.0,5228.0,5448.666666666667,5843.5,6022.4,6358.666666666667,245.1938009004306,360.39484519682577,484.26478392754836,820.380367493299,822.2240165145722,1077.9729807033616,-0.11713547179724978,-0.22771926018465385,0.1647223539479581,0.45249177766180176,-0.034733946561901555,0.2485207732136579,-1.7542974596382745,-0.47557349247016895,-0.4577684975301067,-1.0011621518405462,-1.397638264972558,-0.9271834856221015
59,5910.0,5910.0,5900.0,5910.0,1388937,2022-11-28,10.0,0.0,5530.0,5335.0,5400.0,5645.0,5910.0,6215.0,5.0,10.0,13.0,13.0,13.0,13.0,85180.0,161026.6666666662,192085.7142857285,611930.5263158089,641308.3333333557,1046025.4022989052,5496.0,5326.0,5420.0,5794.0,5982.0,6282.333333333333,291.8561289402708,401.28128123134053,438.27584269011277,782.2598841279085,800.8172908556331,1022.7538326982233,0.4346447065939011,-0.36230256231651303,-0.1481756743827575,0.5891135920170647,0.06315669553210931,0.31262668622012485,-0.5233503836274842,-0.22545806036237437,-0.6695704123756361,-0.5582292837861184,-1.2621477894508415,-0.741087074761581
60,6320.0,6320.0,6160.0,6320.0,10865260,2022-11-29,160.0,0.0,5530.0,5465.0,5400.0,5645.0,5910.0,6215.0,5.0,10.0,15.0,16.0,16.5,16.5,226300.0,177365.55555555515,224620.95238096657,542061.8421052827,618497.6666666891,893915.4022989065,5640.0,5499.0,5440.666666666667,5757.5,5963.2,6214.666666666667,475.70999569065185,421.14790223335456,473.9419293341396,736.2484920903287,786.4462261761379,945.4709949537884,0.6901329389800842,0.6172813999824159,0.1371557724152725,0.6029931980317913,0.09912799766825907,0.2397565973971695,-0.9993278878318606,0.14379078556856179,-0.3868657215473304,-0.20579431084760608,-1.151434755188627,-0.7116662987774156
61,6500.0,6760.0,6390.0,6760.0,5182814,2022-11-30,370.0,-260.0,5910.0,5565.0,5400.0,5645.0,5910.0,6215.0,5.0,10.0,15.0,18.0,18.5,19.5,394670.0,277471.1111111107,314940.00000001426,505430.26315791433,639324.3333333557,764465.4022989074,5938.0,5684.0,5484.0,5742.5,5980.8,6166.333333333333,628.2276657391013,526.7552668090854,561.1951532221339,710.9361878241355,799.5775968180673,874.3371216521161,0.1516330717409924,1.0378515876182761,0.7458076657347708,0.544410757273862,0.06332993377868414,0.05089016424507597,-1.1511479693356321,0.5410789700215304,0.7234758886148922,-0.1802717959813694,-1.2561722836405744,-0.9009479882776754
62,7140.0,7230.0,6770.0,6800.0,8631390,2022-12-01,460.0,340.0,6320.0,5685.0,5400.0,5645.0,5910.0,6215.0,5.0,10.0,15.0,19.0,19.0,22.0,300130.0,347512.2222222219,429745.7142857285,432602.8947368618,641985.666666689,660713.6781609771,6264.0,5853.0,5558.0,5716.5,5982.4,6126.333333333333,547.8412178724781,589.5016727900116,655.5499327173549,657.7255466658277,801.2400805418367,812.842960331808,-0.4146266493098769,0.7032357595322217,0.7395769162265422,0.2555943308447625,0.06317476484400766,-0.1849905845055607,-1.7688067353534294,-0.8713824393376609,-0.1358647114658235,-0.8247581065660816,-1.2640476497436126,-1.2182797672922718
63,6700.0,7270.0,6630.0,7270.0,5831573,2022-12-02,640.0,-570.0,6760.0,5840.0,5530.0,5645.0,5910.0,6215.0,5.0,10.0,15.0,20.0,24.0,29.0,267070.0,508955.55555555533,615863.8095238238,496131.31578949327,675754.3333333557,646275.4022989083,6612.0,6040.0,5689.333333333333,5739.5,5997.2,6120.666666666667,516.788157759057,713.4112107021836,784.7699086508247,704.3658962424951,822.0427807196872,803.9125588637786,-0.22964511266882728,0.512680902269149,0.7045978292692845,0.5078114329400327,0.1108376169169551,-0.22340334488600552,-0.3010162793207816,-1.0258774634283954,-0.40119516109062475,-0.27641663117692267,-1.246502017023525,-1.258850042570664
64,7650.0,7650.0,7250.0,7400.0,4994382,2022-12-05,400.0,250.0,6800.0,6115.0,5600.0,5645.0,5910.0,6215.0,5.0,10.0,15.0,20.0,25.0,30.0,188100.0,676845.5555555554,754654.2857143001,619314.4736842299,723371.0000000224,680416.0919540805,6910.0,6203.0,5854.0,5792.5,6017.2,6136.666666666667,433.7049688440288,822.7062389185799,868.7084008539921,786.9653573596679,850.5121986191747,824.8733793462367,-0.23381983693505892,0.21283754056857243,0.5392812545096697,0.6626335607785354,0.17242467836911346,-0.1649428569407115,-1.065944427062533,-1.569555816957326,-0.8168209548327351,-0.29578916075534306,-1.2178693334850146,-1.2422412013137274
65,7200.0,7380.0,6890.0,6890.0,8667731,2022-12-06,490.0,310.0,6890.0,6540.0,5770.0,5645.0,5910.0,6215.0,3.0,8.0,13.0,18.0,21.0,23.0,84930.0,670395.5555555554,692006.666666681,678181.8421052825,710624.3333333557,685255.1724138504,7024.0,6332.0,6007.333333333333,5836.5,6010.8,6140.0,291.4275210065103,818.7768655473574,831.8693807724148,823.5179670810361,842.9853695844049,827.8014088015618,0.6060214435657594,-0.24281436539645726,0.4166887407930146,0.5373235223504436,0.16881977743952176,-0.16645999198796121,-2.5677101964786346,-1.525465171362189,-1.3046292978663108,-0.7722726989066147,-1.191815102016836,-1.2561320286501514
66,6500.0,6850.0,6410.0,6410.0,6772958,2022-12-07,440.0,90.0,6890.0,6585.0,5910.0,5645.0,5910.0,6215.0,1.0,5.0,10.0,15.0,18.0,18.0,155630.0,531315.5555555554,606863.8095238237,691318.6842105455,670692.6666666891,686642.4137931607,6954.0,6446.0,6107.333333333333,5851.5,5984.8,6143.0,394.499683143092,728.9139562085194,779.0146401216242,831.4557620285914,818.9582813957553,828.6388922764612,-0.30290091105693034,-0.506229044015396,0.30216243436643314,0.4790474576188052,0.19769180840238432,-0.17669343297994455,-0.8936738314907858,-0.6348932292259464,-1.3487711003641563,-0.9063099053445274,-1.0384735886692158,-1.2613079835244194
